id,carat,cut,color,clarity,depth,table,x,y,z,price
17685,0.77,Very Good,J,SI1,61.0,59.0,5.94,5.99,3.64,2086
26591,1.24,Ideal,H,VS2,,59.0,6.99,7.03,4.21,7701
11751,1.56,Ideal,H,SI2,62.4,55.0,7.39,7.48,4.64,9081
9904,1.06,Ideal,I,VS2,60.3,57.0,6.61,6.66,4.01,5516
4150,1.01,Good,D,SI2,63.6,57.0,6.39,6.35,4.05,4805
16945,1.31,Ideal,I,SI2,63.6,55.0,6.98,6.92,4.42,5546
2593,0.36,Ideal,E,SI1,62.4,55.0,4.55,4.52,2.83,810
5959,0.35,Good,F,SI1,63.6,54.0,4.51,4.52,2.87,583
8749,0.49,Ideal,G,VS2,61.1,57.0,5.12,5.09,3.12,1246
2989,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,878
8764,0.41,Ideal,E,VVS1,61.3,57.0,4.79,4.77,2.93,1431
2549,1.01,Premium,G,VS1,62.8,59.0,6.37,6.34,3.99,6618
13522,0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,2633
8128,0.93,Ideal,I,SI2,62.3,57.0,6.2,6.22,3.87,3101
8293,0.5,Very Good,G,VS1,61.3,58.0,5.03,5.09,3.1,1592
22574,2.03,Ideal,J,SI1,62.6,55.0,8.06,8.1,5.06,13357
12805,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,633
4910,0.3,Premium,E,VS1,61.4,59.0,4.32,4.28,2.64,814
2277,0.31,Ideal,D,IF,61.1,56.0,4.42,4.39,2.69,1310
8676,0.32,Ideal,E,SI2,61.3,56.0,4.42,4.45,2.72,427
16605,0.3,Good,I,VVS1,63.8,56.0,4.23,4.26,2.71,552
10426,0.59,Ideal,E,VS1,62.3,56.0,5.4,5.38,3.36,2294
12978,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,8170
15776,0.3,Premium,I,VS1,59.1,59.0,4.35,4.38,2.58,473
12921,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,4227
3737,1.0,Very Good,D,VS2,59.8,60.0,6.46,6.49,3.87,7281
1565,1.01,Premium,F,SI1,61.8,59.0,6.34,6.41,3.94,4899
1628,0.29,Ideal,G,VVS1,62.3,55.0,4.25,4.29,2.66,607
25428,2.05,Premium,D,SI2,60.0,58.0,8.31,8.23,4.96,12891
14928,0.7,Premium,D,SI2,60.4,60.0,5.74,5.79,3.48,2573
6350,0.4,Ideal,H,VVS2,60.8,55.0,4.79,4.82,2.92,877
13659,0.91,Ideal,I,SI1,62.4,56.0,6.2,6.24,3.88,3574
13244,1.01,Premium,H,SI1,59.2,58.0,6.58,6.56,3.89,3417
25386,0.27,Very Good,F,VVS2,61.3,57.0,4.14,4.18,2.54,682
23831,0.71,Premium,D,VS1,58.1,62.0,5.89,5.84,3.41,3090
14707,0.32,Ideal,E,VVS1,,57.0,4.42,4.45,2.72,890
22477,1.6,Premium,H,SI2,59.4,59.0,7.55,7.6,4.5,8184
9009,0.74,Premium,D,VS1,62.7,56.0,5.8,5.77,3.63,3365
12400,0.7,Very Good,H,VS2,62.7,59.0,5.59,5.64,3.52,2377
15858,1.21,Ideal,G,VS2,61.9,55.0,6.9,6.84,4.25,7996
1924,0.31,Ideal,E,VS2,61.5,56.0,4.34,4.37,2.68,680
24126,2.24,Premium,I,SI2,61.9,58.0,8.36,8.29,5.15,15515
6438,0.64,Fair,I,VS2,55.3,69.0,5.85,5.69,3.19,1411
26632,0.3,Ideal,G,SI1,61.6,57.0,4.29,4.34,2.66,432
23393,0.3,Good,H,VVS2,63.4,57.0,4.21,4.24,2.68,605
9759,1.7,Ideal,H,VS1,62.4,55.0,7.69,7.61,4.77,13949
3031,0.3,Fair,E,VS2,66.7,59.0,4.23,4.05,2.78,630
18887,0.9,Premium,H,SI1,62.0,62.0,6.13,6.03,3.77,3679
23313,0.78,Ideal,H,SI2,61.6,54.0,5.94,5.88,3.64,2332
1131,2.05,Very Good,H,VS2,61.8,60.0,8.14,8.19,5.05,18152
3,0.9,Very Good,E,VVS2,62.2,60.0,6.04,6.12,3.78,6289
1933,0.9,Ideal,F,VS2,61.6,57.0,6.21,6.16,3.81,5141
25938,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,8749
25725,0.31,Ideal,H,IF,61.8,56.0,4.36,4.38,2.7,816
10169,0.82,Very Good,F,SI2,59.7,57.0,6.12,6.14,3.66,2841
3213,1.03,Ideal,F,SI1,,57.0,6.42,6.46,4.03,5366
5452,0.32,Ideal,I,VS2,62.5,55.0,4.4,4.37,2.74,576
19432,0.59,Premium,E,VS2,62.5,56.0,5.4,5.36,3.36,2578
15028,0.3,Ideal,G,IF,61.7,53.0,4.33,4.36,2.68,850
13935,0.58,Ideal,G,VS2,61.9,56.0,5.34,5.38,3.32,1636
14119,1.13,Premium,I,SI1,62.8,57.0,6.68,6.64,4.18,4746
8378,0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,802
24607,2.17,Premium,D,SI2,62.2,59.0,8.28,8.34,5.17,16472
17893,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,18795
719,0.73,Ideal,J,SI1,62.0,56.0,5.74,5.78,3.57,1902
16250,1.13,Very Good,E,SI1,60.8,58.0,6.71,6.77,4.1,5086
5557,0.7,Fair,F,VS2,66.4,53.0,5.51,5.49,3.65,2516
22596,1.01,Very Good,G,VS1,61.9,58.0,6.42,6.5,4.0,6152
13502,1.07,Premium,H,SI1,61.5,57.0,6.63,6.55,4.05,5123
5792,1.03,Ideal,D,VS1,61.8,56.0,6.46,6.54,4.02,8612
4681,1.91,Fair,H,SI2,64.6,56.0,7.76,7.7,4.99,6632
14006,2.0,Premium,I,VS2,60.7,60.0,8.02,8.07,4.88,16544
24826,0.3,Very Good,G,VS1,63.1,59.0,4.27,4.25,2.69,776
21845,0.54,Ideal,G,VS1,62.3,55.0,5.2,5.24,3.25,1754
9882,1.0,Ideal,G,VVS2,62.8,57.0,6.37,6.43,4.02,7979
13890,0.51,Ideal,F,SI2,61.1,56.0,5.18,5.21,3.17,1139
17486,0.3,Premium,F,VS2,61.8,60.0,4.3,4.27,2.65,673
4722,1.01,Premium,G,VS1,60.2,59.0,6.58,6.51,3.94,6618
13799,1.07,Ideal,H,SI1,61.5,54.0,6.64,6.6,4.07,3415
21944,1.14,Ideal,F,VS1,61.1,55.0,6.74,6.78,4.13,8953
15097,1.01,Premium,I,SI2,59.6,62.0,6.56,6.5,3.89,3767
541,0.57,Ideal,E,SI1,62.2,57.0,5.33,5.31,3.31,1613
20393,0.36,Premium,J,SI1,61.6,60.0,4.58,4.54,2.81,527
13038,1.52,Premium,F,VS2,59.4,60.0,7.61,7.5,4.49,13530
12907,0.33,Premium,G,VS2,62.6,58.0,4.44,4.41,2.77,743
9679,1.11,Premium,D,VS2,59.5,60.0,6.77,6.7,4.01,6579
18237,0.9,Good,I,VVS1,63.6,58.0,6.1,6.14,3.89,4187
16942,1.59,Ideal,H,SI1,61.4,55.0,7.56,7.51,4.63,10284
6229,0.51,Premium,F,SI2,58.9,60.0,5.24,5.19,3.07,1195
19255,0.52,Ideal,G,IF,61.7,56.0,5.15,5.19,3.19,2267
1179,0.73,Ideal,E,SI1,61.6,57.0,5.81,5.78,3.57,2707
19359,0.53,Very Good,G,VS1,61.9,57.0,5.19,5.22,3.22,1607
3441,1.24,Premium,F,SI1,62.6,59.0,6.86,6.76,4.26,6125
10168,0.3,Good,G,VVS2,63.8,57.0,4.26,4.24,2.71,878
13734,0.71,Very Good,G,VS1,59.3,55.0,5.88,5.95,3.51,2994
9530,2.03,Ideal,I,SI1,62.9,57.0,8.06,8.02,5.06,15291
16791,0.26,Very Good,F,SI1,59.6,55.0,4.18,4.24,2.51,590
15774,0.56,Very Good,D,VS2,62.8,57.0,5.25,5.29,3.31,1963
15250,1.01,Very Good,J,SI2,,59.0,6.34,6.38,3.94,3592
13987,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1257
268,0.38,Ideal,H,SI1,61.2,56.0,4.68,4.63,2.85,834
14375,1.02,Very Good,H,SI2,63.4,54.0,6.37,6.43,4.06,4252
23457,0.4,Ideal,H,VS2,61.4,55.0,4.76,4.78,2.93,725
3828,0.25,Ideal,G,VS1,62.3,54.0,4.05,4.11,2.54,438
14580,0.58,Ideal,F,VS1,61.9,54.0,5.33,5.37,3.31,1772
11764,1.01,Good,E,SI2,63.3,58.0,6.37,6.39,4.04,4355
9484,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,2367
8767,1.0,Good,J,SI1,63.8,59.0,6.34,6.27,4.02,3780
17767,0.7,Very Good,F,VS2,62.2,56.0,5.67,5.75,3.55,2325
10759,0.7,Premium,E,SI2,63.0,58.0,5.69,5.64,3.57,2335
16920,0.38,Ideal,F,VVS2,61.7,55.4,4.66,4.68,2.88,1010
6299,0.38,Premium,E,VS2,61.8,58.0,4.64,4.61,2.86,1112
3781,1.09,Very Good,G,VS1,62.5,59.0,6.56,6.59,4.11,6546
16158,0.31,Very Good,G,VS2,63.2,58.0,4.3,4.28,2.71,651
7370,0.32,Premium,D,VVS2,,60.0,4.37,4.41,2.7,926
12685,0.91,Premium,E,SI2,60.0,60.0,6.28,6.23,3.75,3379
26269,0.34,Very Good,E,SI2,61.7,61.0,4.47,4.51,2.77,477
740,0.51,Ideal,G,VVS2,61.9,55.0,5.15,5.19,3.2,1875
26905,1.24,Premium,D,VS2,59.3,58.0,7.03,7.09,4.19,9738
4908,0.7,Premium,D,SI2,60.4,60.0,5.79,5.74,3.48,2596
18436,1.04,Very Good,F,VS2,61.0,60.0,6.54,6.48,3.97,6361
9346,0.88,Ideal,I,SI1,63.2,56.0,6.04,6.09,3.83,3264
307,0.9,Very Good,I,VS2,63.4,57.0,6.07,6.1,3.86,3489
12899,1.02,Ideal,G,VVS1,61.5,57.0,6.47,6.44,3.97,8317
15826,0.37,Very Good,E,SI2,61.6,56.0,4.61,4.65,2.85,493
14011,1.52,Premium,I,VS1,60.6,57.0,7.51,7.44,4.53,10300
5501,0.92,Premium,H,SI1,59.0,59.0,6.36,6.31,3.74,3709
22092,0.55,Very Good,F,SI1,60.5,59.0,5.29,5.35,3.22,1370
18896,0.43,Premium,G,SI1,60.4,58.0,4.9,4.87,2.95,968
2327,0.72,Very Good,H,SI2,63.5,58.0,5.65,5.68,3.6,1942
18393,0.5,Premium,F,VS1,62.3,55.0,5.09,5.06,3.16,1838
2133,0.3,Premium,D,VS2,60.6,59.0,4.36,4.28,2.62,911
11128,0.57,Ideal,D,SI1,62.4,56.0,5.32,5.29,3.31,1847
5074,1.42,Ideal,I,VS2,62.9,57.0,7.21,7.07,4.49,6069
4734,0.7,Fair,E,SI2,65.3,56.0,5.57,5.54,3.63,1998
13331,1.07,Good,E,SI2,60.0,62.0,6.57,6.62,3.96,4453
14076,0.72,Premium,D,VS2,61.1,60.0,5.74,5.69,3.49,2721
12679,1.02,Ideal,J,VVS2,62.1,57.0,6.46,6.43,4.0,3936
17433,0.39,Premium,E,SI2,63.0,61.0,4.65,4.62,2.92,834
23893,1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7277
17277,1.24,Very Good,F,VS2,59.6,59.0,7.0,7.07,4.19,8929
23287,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,480
20560,2.07,Good,I,VS2,64.1,57.0,8.07,8.0,5.15,15119
23642,0.4,Premium,D,SI2,61.6,59.0,4.74,4.68,2.9,855
22748,0.41,Very Good,E,SI1,62.8,57.0,4.71,4.75,2.97,705
9209,0.3,Ideal,G,VVS2,60.6,57.0,4.35,4.33,2.63,878
19228,0.52,Ideal,I,SI1,61.8,55.0,5.16,5.19,3.2,1074
2058,0.71,Very Good,F,SI2,59.5,58.0,5.82,5.87,3.48,2129
5653,2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,15897
13445,0.32,Ideal,E,VS2,62.2,55.0,4.37,4.38,2.72,702
13419,1.22,Very Good,G,VS2,63.1,56.0,6.82,6.8,4.3,6962
10713,0.77,Very Good,G,SI1,63.6,57.0,5.79,5.88,3.71,2915
10639,0.5,Very Good,G,VVS2,60.0,56.0,5.18,5.21,3.12,2260
22313,0.33,Ideal,F,VVS1,,55.0,4.43,4.46,2.75,893
13093,0.31,Premium,D,SI2,62.1,59.0,4.35,4.31,2.69,593
3075,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1052
24343,0.52,Premium,F,VS2,61.8,59.0,5.15,5.11,3.17,1605
23153,1.06,Premium,D,VS2,62.3,59.0,6.52,6.48,4.05,7679
991,0.3,Premium,F,VS2,61.4,60.0,4.29,4.34,2.65,605
2952,0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
13330,1.51,Very Good,G,VS2,59.3,58.0,7.32,7.49,4.39,11161
18934,1.6,Very Good,I,VVS1,59.8,56.0,7.6,7.68,4.57,11170
336,0.23,Very Good,E,VVS1,61.8,59.0,3.9,3.93,2.42,530
22951,0.41,Ideal,D,SI1,62.2,57.0,4.7,4.76,2.94,791
23951,0.25,Very Good,E,VVS2,60.9,59.0,4.03,4.11,2.48,575
21929,1.2,Premium,F,SI2,62.9,57.0,6.8,6.72,4.25,5712
19784,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,756
16885,0.55,Ideal,E,SI1,60.7,57.0,5.27,5.3,3.21,1551
5723,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2266
5866,0.31,Premium,F,VS2,62.7,59.0,4.34,4.3,2.71,802
25162,0.52,Premium,G,VS2,61.0,60.0,5.19,5.13,3.15,1577
22217,2.01,Very Good,J,SI2,60.6,60.0,8.11,8.19,4.94,11406
7157,0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,675
11840,0.23,Very Good,E,VVS2,61.2,60.0,3.97,4.0,2.44,505
10955,1.04,Premium,H,SI1,62.6,59.0,6.43,6.47,4.04,4890
22759,0.44,Ideal,F,VVS2,60.9,55.0,4.92,4.96,3.01,1196
7574,0.31,Premium,F,VVS1,61.8,59.0,4.35,4.33,2.68,959
11466,1.01,Premium,E,VS1,60.8,59.0,6.42,6.46,3.92,7821
21825,1.11,Good,F,SI1,63.1,56.0,6.59,6.63,4.17,5769
11674,0.41,Good,H,VVS1,62.6,62.0,4.7,4.76,2.96,892
16765,0.5,Ideal,E,VS2,62.1,55.0,5.11,5.13,3.18,1554
11148,2.14,Premium,I,SI2,62.1,58.0,8.31,8.23,5.13,12970
11048,0.4,Very Good,I,SI1,63.2,55.0,4.72,4.68,2.97,765
25482,1.23,Ideal,F,VS1,62.5,54.0,6.82,6.85,4.27,9660
25474,1.0,Very Good,E,SI2,60.6,61.0,6.39,6.44,3.89,4312
4535,0.32,Premium,H,VS2,62.7,58.0,4.35,4.33,2.72,605
10779,1.08,Ideal,H,SI2,61.4,57.0,6.6,6.66,4.07,5049
25422,1.05,Ideal,E,SI2,60.3,61.0,6.56,6.6,3.97,4714
10906,0.32,Very Good,G,SI1,62.0,55.0,4.41,4.43,2.74,477
24581,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
3844,0.31,Ideal,G,SI1,61.2,55.0,4.37,4.39,2.68,446
12643,2.01,Premium,J,SI2,62.4,59.0,8.05,8.1,5.04,12105
2986,0.54,Ideal,G,VVS2,62.2,55.0,5.22,5.27,3.26,1868
11052,1.01,Ideal,G,VVS1,61.1,56.0,6.51,6.49,3.97,8647
10635,1.19,Ideal,J,SI1,62.0,56.0,6.8,6.77,4.21,4678
227,0.67,Good,F,VS1,59.8,60.3,5.62,5.69,3.38,2479
22716,0.43,Premium,E,SI2,,60.0,4.87,4.94,2.99,704
25688,0.43,Ideal,E,SI1,62.6,56.0,4.79,4.82,3.01,760
20427,1.62,Premium,G,VS2,62.3,58.0,7.54,7.49,4.68,13702
3089,0.34,Premium,G,VS2,61.6,58.0,4.45,4.51,2.76,596
12412,2.48,Very Good,H,SI1,63.3,56.0,8.6,8.55,5.43,17893
20958,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,877
26793,1.21,Ideal,E,SI1,62.1,56.0,6.83,6.88,4.26,7955
8582,0.42,Ideal,E,VS1,60.9,57.0,4.83,4.86,2.95,1372
4301,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.34,2.69,475
3286,0.55,Premium,E,SI1,61.0,61.0,5.3,5.25,3.22,1668
21392,0.71,Very Good,H,VS1,62.7,57.0,5.66,5.72,3.57,2559
20620,0.32,Good,D,SI2,63.9,58.0,4.33,4.31,2.76,612
9088,0.53,Premium,F,SI2,62.5,57.0,5.17,5.11,3.21,1242
20768,0.4,Very Good,G,IF,61.2,57.0,4.77,4.79,2.92,1220
2850,0.62,Very Good,G,VS1,60.1,58.0,5.52,5.54,3.32,2161
10790,0.23,Very Good,F,VS2,61.0,59.0,3.95,3.99,2.42,402
15238,0.51,Good,G,SI1,63.7,55.0,5.1,5.07,3.24,1259
8959,0.33,Very Good,H,VS2,58.8,62.0,4.49,4.53,2.65,486
11371,0.42,Ideal,D,VVS1,61.6,56.0,4.82,4.79,2.96,1621
7562,0.5,Very Good,G,SI1,62.3,58.0,5.06,5.08,3.16,1153
15103,0.78,Ideal,F,SI2,59.7,57.0,6.01,5.98,3.58,2431
26628,0.46,Ideal,G,VVS1,61.6,55.0,5.0,5.03,3.09,1800
26220,1.51,Premium,F,IF,60.5,61.0,7.5,7.4,4.45,18102
11226,0.31,Good,H,VS1,63.6,55.0,4.32,4.29,2.74,698
25833,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1113
2468,0.77,Premium,E,SI2,58.2,60.0,6.01,5.95,3.48,2360
18163,0.42,Ideal,G,VVS1,60.0,57.0,4.84,4.86,2.91,1179
26633,1.06,Very Good,H,VS2,62.4,56.0,6.49,6.56,4.07,5480
14865,0.38,Ideal,I,VS1,61.5,53.9,4.66,4.7,2.89,703
5630,0.72,Ideal,F,SI2,62.0,55.0,5.75,5.79,3.58,2224
23402,0.53,Ideal,E,VS2,62.0,55.0,5.17,5.21,3.22,1607
7422,0.71,Ideal,D,SI2,60.4,56.0,5.79,5.83,3.51,2516
23035,0.91,Good,I,SI2,57.9,60.0,6.46,6.39,3.72,3061
21306,1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858
25199,0.24,Very Good,J,VVS2,62.8,57.0,3.94,3.96,2.48,336
8328,1.14,Ideal,I,VS1,61.1,56.0,6.73,6.76,4.12,7038
15790,1.03,Ideal,D,SI1,61.3,56.0,6.48,6.54,3.99,6610
24605,0.71,Very Good,E,VS2,60.7,58.0,5.73,5.81,3.5,3217
77,0.59,Ideal,E,SI1,62.0,55.0,5.37,5.4,3.34,1664
6112,1.1,Very Good,F,VS2,63.5,55.0,6.58,6.52,4.16,5218
572,0.52,Ideal,E,VS2,61.2,56.0,5.16,5.23,3.18,1689
8684,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,9038
9117,1.02,Ideal,E,SI2,61.6,55.0,6.46,6.52,4.0,4824
18985,0.77,Very Good,G,VS2,61.3,60.0,5.81,5.91,3.59,2896
12506,0.32,Ideal,D,SI1,61.5,56.0,4.39,4.42,2.71,589
26337,1.04,Very Good,F,IF,63.0,55.0,6.36,6.53,4.06,10264
4257,1.26,Very Good,H,SI1,62.5,56.0,6.88,6.93,4.31,7477
4507,1.01,Very Good,E,VVS2,63.3,58.0,6.39,6.31,4.02,8912
14478,0.9,Very Good,H,VVS2,59.9,61.0,6.29,6.19,3.74,4637
11077,1.39,Good,F,SI2,63.8,55.0,7.08,7.05,4.51,7096
26708,0.4,Very Good,J,VS1,63.4,58.0,4.64,4.61,2.93,810
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
12650,1.5,Ideal,F,VVS2,63.1,57.0,7.32,7.23,4.59,18159
10907,2.36,Ideal,J,VS2,,59.0,8.64,8.69,5.21,17534
14755,0.3,Ideal,E,VVS2,61.9,58.0,4.28,4.32,2.66,766
370,1.5,Premium,E,SI2,61.5,60.0,7.29,7.22,4.46,7182
1467,1.06,Ideal,F,IF,61.9,55.0,6.54,6.57,4.06,12539
21811,0.38,Very Good,F,VS2,61.9,54.8,4.63,4.69,2.89,906
25278,0.39,Ideal,J,SI1,61.0,56.0,4.71,4.73,2.88,568
23548,0.37,Very Good,E,VVS2,59.7,61.0,4.67,4.71,2.8,844
26152,0.4,Premium,E,SI1,62.2,62.0,4.69,4.66,2.91,882
11523,0.31,Ideal,G,IF,61.6,56.0,4.37,4.4,2.7,839
25118,0.61,Ideal,I,VVS2,62.0,54.0,5.51,5.47,3.4,1867
9460,0.49,Premium,G,VS2,59.8,59.0,5.16,5.14,3.08,1240
12641,1.73,Ideal,H,SI1,62.7,56.0,7.62,7.67,4.79,11688
9187,0.9,Good,D,SI1,63.9,57.0,6.1,6.04,3.88,3689
6221,0.4,Ideal,H,SI1,62.6,52.0,4.73,4.76,2.97,705
26200,1.05,Very Good,J,SI2,60.9,60.0,6.51,6.59,3.99,3395
25241,0.32,Ideal,D,VS2,62.2,56.0,4.39,4.36,2.72,972
2370,0.71,Very Good,J,VVS2,61.1,58.0,5.7,5.75,3.5,2226
1324,0.82,Premium,J,SI1,61.2,58.0,5.99,6.04,3.68,2168
6121,0.3,Ideal,E,VVS1,62.1,56.0,4.3,4.33,2.68,838
3186,1.23,Ideal,J,SI1,62.2,57.0,6.89,6.81,4.26,5407
23160,0.31,Ideal,G,VS2,61.4,57.0,4.45,4.35,2.7,698
2226,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,6040
14261,0.4,Ideal,F,VS1,61.3,56.0,4.76,4.73,2.91,1050
613,0.33,Ideal,E,VS2,,55.0,4.48,4.46,2.74,928
11862,0.3,Ideal,E,VS2,61.8,56.0,4.32,4.29,2.66,844
1777,1.09,Ideal,H,VS2,61.3,56.0,6.57,6.63,4.05,6288
22033,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,790
3613,1.12,Ideal,G,VS1,61.1,56.0,6.7,6.73,4.1,8080
12331,1.04,Very Good,F,SI2,60.0,61.0,6.5,6.57,3.92,4427
25659,1.11,Ideal,I,VS2,62.2,56.0,6.69,6.62,4.14,5073
26463,1.01,Very Good,E,SI1,62.3,60.0,6.36,6.39,3.97,5224
25602,0.7,Premium,G,VS2,61.3,58.0,5.74,5.68,3.5,2596
11485,0.42,Ideal,J,VVS2,61.7,54.0,4.83,4.86,2.99,673
25315,0.32,Good,D,SI1,63.5,55.0,4.31,4.35,2.75,589
21390,1.56,Good,I,VS2,57.2,62.0,7.66,7.72,4.4,9609
1704,0.44,Premium,G,VVS1,60.9,59.0,4.96,4.9,3.0,1294
26474,0.9,Fair,I,SI1,65.7,58.0,6.03,6.0,3.95,2873
14557,1.01,Very Good,D,IF,63.3,55.0,6.36,6.28,4.0,12581
20885,0.7,Premium,E,SI1,60.0,62.0,5.79,5.75,3.46,2444
18219,1.22,Premium,I,VS2,59.3,59.0,7.01,6.96,4.14,6156
24969,1.06,Ideal,G,VS2,62.2,56.0,6.51,6.54,4.06,6660
15294,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
9842,0.39,Premium,G,SI1,62.4,58.0,4.72,4.67,2.93,878
20687,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1429
3311,0.59,Ideal,E,VS2,62.1,55.0,5.4,5.42,3.36,1875
11580,0.33,Good,G,IF,57.9,60.0,4.55,4.57,2.64,984
9439,1.21,Ideal,H,VS1,62.8,54.0,6.81,6.78,4.26,7928
3782,0.4,Ideal,G,VS2,61.1,56.0,4.74,4.78,2.91,1240
15533,0.41,Ideal,G,VS1,60.8,57.0,4.8,4.84,2.93,899
19059,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.26,3.22,1605
23834,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5656
8115,0.3,Ideal,F,VS2,62.3,57.0,4.3,4.33,2.69,605
5692,1.01,Very Good,G,VS2,62.5,59.0,6.34,6.37,3.97,6204
724,0.23,Very Good,E,VVS1,61.8,59.0,3.89,3.91,2.41,472
24160,0.58,Ideal,E,VVS2,62.1,56.0,5.36,5.33,3.32,2551
12265,0.31,Ideal,G,IF,61.7,56.0,4.34,4.38,2.69,924
1177,0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94,1399
2098,1.01,Premium,H,SI1,62.3,61.0,6.39,6.32,3.96,4513
9998,1.0,Fair,H,VS2,66.8,63.0,6.19,6.08,4.1,4166
24368,0.35,Ideal,E,VS2,61.5,55.0,4.52,4.56,2.79,767
15063,0.34,Ideal,H,VVS2,61.8,54.0,4.49,4.47,2.77,880
6817,0.32,Premium,E,VS2,61.7,58.0,4.41,4.38,2.71,900
3088,0.57,Premium,H,SI1,59.3,58.0,5.46,5.4,3.22,1309
17416,2.08,Ideal,H,SI1,58.7,60.0,8.36,8.4,4.92,18760
23449,0.36,Ideal,F,SI1,61.5,56.0,4.62,4.59,2.83,770
5058,0.41,Ideal,E,VS1,60.8,56.0,4.84,4.8,2.93,1154
15708,1.19,Ideal,I,SI1,62.3,55.0,6.8,6.82,4.24,5690
8557,0.43,Ideal,F,VS1,61.9,56.0,4.84,4.85,3.0,774
16624,0.54,Ideal,G,IF,61.5,55.0,5.24,5.3,3.23,2289
19125,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7333
20945,0.83,Very Good,G,SI2,61.6,57.0,6.02,6.06,3.72,2725
5882,1.03,Very Good,D,VS1,59.6,61.0,6.57,6.62,3.93,6848
14975,1.53,Premium,G,VS2,61.3,58.0,7.48,7.4,4.56,12228
7394,0.9,Fair,G,I1,,58.0,6.05,5.99,3.92,1939
11146,0.91,Premium,G,SI1,62.2,59.0,6.15,6.19,3.84,4045
11484,0.31,Ideal,D,VS2,62.5,56.0,4.32,4.29,2.69,942
22291,0.31,Very Good,D,SI1,63.4,58.0,4.35,4.32,2.75,732
2114,0.3,Premium,F,SI1,60.9,60.0,4.33,4.37,2.65,500
9906,1.02,Very Good,F,VVS2,62.9,59.0,6.37,6.42,4.02,8940
24876,0.33,Ideal,F,IF,61.3,55.0,4.47,4.5,2.75,1240
7185,1.16,Premium,J,SI1,62.5,58.0,6.73,6.67,4.19,4222
12335,0.32,Ideal,I,VS2,60.3,56.0,4.44,4.45,2.68,449
6780,0.7,Good,I,SI2,63.4,59.0,5.66,5.57,3.56,1699
7175,2.01,Ideal,J,SI2,62.9,54.0,8.03,8.07,5.06,12565
22520,1.18,Ideal,I,SI1,62.1,56.0,6.79,6.77,4.21,5154
9649,0.3,Ideal,G,VVS1,61.3,56.0,4.34,4.3,2.65,1013
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
15297,0.77,Very Good,J,SI2,61.2,56.0,5.91,5.96,3.63,2001
25810,0.74,Premium,D,SI1,62.4,59.0,5.73,5.8,3.6,3036
5998,1.03,Premium,E,VS1,61.5,58.0,6.55,6.43,3.99,7614
158,0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,1442
19697,0.59,Very Good,G,VS2,61.1,57.0,5.4,5.43,3.31,1664
18408,0.32,Ideal,F,VVS1,62.0,56.0,4.37,4.41,2.72,867
23211,1.52,Premium,H,VS2,59.4,59.0,7.45,7.49,4.44,11105
17338,2.07,Premium,I,VS2,,58.0,8.2,8.18,5.01,18359
8093,0.3,Very Good,E,VS1,58.4,62.0,4.37,4.43,2.57,640
2863,0.72,Ideal,F,SI2,61.2,58.0,5.72,5.78,3.52,2300
4957,1.16,Very Good,H,SI2,59.6,59.0,6.85,6.87,4.09,4455
