id,carat,cut,color,clarity,depth,table,x,y,z,price
8130,0.54,Ideal,F,VS2,60.3,55.0,5.32,5.26,3.19,1786
9352,0.42,Premium,H,SI1,60.9,58.0,4.85,4.84,2.95,898
10608,0.31,Ideal,F,VVS1,62.0,54.0,4.36,4.38,2.71,840
13364,1.07,Very Good,G,SI2,63.5,59.0,6.52,6.46,4.12,3655
12091,1.01,Premium,F,VS2,60.9,58.0,6.47,6.41,3.92,6446
22280,0.7,Good,E,VS1,61.2,58.0,5.66,5.72,3.48,3148
4626,0.3,Premium,E,VVS2,61.4,60.0,4.28,4.25,2.62,1013
12960,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,6474
21832,0.53,Ideal,G,VVS2,62.1,54.0,5.18,5.22,3.23,1893
3546,0.8,Ideal,F,VS1,62.4,55.0,5.92,5.88,3.68,3884
11049,1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,7190
24501,1.43,Very Good,H,SI1,62.8,58.0,7.08,7.13,4.46,8069
25909,0.72,Ideal,D,VS1,61.6,56.0,5.73,5.8,3.55,3522
11966,1.51,Ideal,G,SI1,62.9,57.0,7.3,7.27,4.58,11255
26825,1.21,Very Good,E,SI1,61.0,60.0,6.83,6.88,4.18,5885
6133,0.52,Very Good,H,VS1,63.5,58.0,5.08,5.13,3.24,1572
16385,1.08,Premium,G,VS1,63.0,59.0,6.56,6.5,4.11,7523
2822,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76,893
2022,0.52,Ideal,G,VS2,60.8,57.0,5.19,5.21,3.16,1595
22350,0.6,Very Good,D,SI1,60.3,58.0,5.44,5.51,3.3,1777
20176,0.61,Very Good,E,SI1,62.1,55.0,5.43,5.46,3.38,1829
21201,1.02,Ideal,F,VS1,61.0,56.0,6.52,6.49,3.97,8157
17345,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,802
6099,0.61,Ideal,G,SI1,62.0,54.0,5.48,5.5,3.4,1579
2557,0.53,Ideal,G,VVS2,60.4,56.0,5.29,5.24,3.18,2051
16294,1.56,Good,G,SI2,,54.0,7.35,7.31,4.67,6246
21245,1.14,Very Good,F,VVS2,63.3,56.0,6.56,6.71,4.2,8912
24688,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,622
3345,1.26,Ideal,G,SI1,61.9,56.0,6.92,6.98,4.3,7711
24488,0.3,Premium,E,VS2,62.1,59.0,4.29,4.27,2.66,844
24790,0.3,Ideal,F,VS2,60.4,56.0,4.37,4.34,2.63,776
182,1.24,Premium,H,SI2,61.2,57.0,7.02,6.87,4.25,5694
16813,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,2877
12951,0.91,Very Good,G,VS1,63.1,61.0,6.13,6.07,3.85,4536
23737,1.02,Ideal,F,VVS2,61.9,57.0,6.53,6.42,4.01,9212
1854,0.29,Ideal,H,IF,62.1,55.0,4.26,4.29,2.65,607
14665,0.54,Ideal,G,SI1,61.4,54.0,5.27,5.35,3.26,1384
12802,0.34,Ideal,D,VVS1,61.2,57.0,4.51,4.54,2.77,1272
26071,0.24,Very Good,E,VVS1,61.7,58.0,3.94,4.0,2.45,485
20533,0.78,Premium,F,SI2,60.6,57.0,5.98,5.94,3.61,2340
22458,0.72,Good,F,SI1,64.0,61.0,5.67,5.62,3.61,2563
17389,0.7,Ideal,E,SI1,60.1,57.0,5.78,5.83,3.49,2929
16416,1.47,Premium,H,SI2,59.1,56.0,7.51,7.46,4.42,7573
8819,0.39,Premium,G,VS2,61.2,60.0,4.68,4.73,2.88,787
3967,0.75,Good,D,SI2,57.6,56.0,5.98,6.07,3.47,2933
19864,1.02,Premium,F,I1,59.6,59.0,6.51,6.45,3.87,2452
23024,0.31,Very Good,F,SI2,63.0,58.0,4.34,4.36,2.74,408
7142,2.01,Premium,H,SI1,59.6,59.0,8.27,8.19,4.9,17458
4984,0.52,Ideal,H,VVS1,62.4,55.0,5.11,5.15,3.2,1695
16788,1.01,Ideal,G,VS2,60.6,57.0,6.47,6.53,3.94,6826
8082,0.7,Ideal,F,SI1,61.3,57.0,5.72,5.77,3.52,2288
22291,0.31,Very Good,D,SI1,63.4,58.0,4.35,4.32,2.75,732
24589,1.11,Premium,H,SI1,58.4,60.0,6.87,6.83,4.0,4842
5235,0.34,Ideal,H,VVS2,60.9,55.0,4.52,4.54,2.75,652
3657,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
11209,1.57,Very Good,J,VS2,60.2,59.0,7.53,7.61,4.56,7832
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
20947,0.31,Ideal,I,IF,61.3,57.0,4.34,4.4,2.68,652
17669,0.97,Very Good,G,SI2,59.8,58.0,6.38,6.42,3.83,3960
678,0.31,Ideal,G,VS2,62.7,57.0,4.31,4.34,2.71,544
8986,0.28,Ideal,G,SI1,61.2,54.0,4.22,4.27,2.6,455
5092,1.12,Very Good,H,SI1,63.1,56.0,6.62,6.59,4.17,4576
6497,0.36,Ideal,F,VS2,62.0,55.0,4.55,4.58,2.83,726
21703,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,576
19413,1.2,Ideal,G,VVS2,60.9,56.0,6.86,6.91,4.19,11530
26469,0.38,Very Good,I,VS2,61.7,56.0,4.65,4.68,2.88,680
23862,1.0,Good,G,SI2,64.2,57.0,6.25,6.27,4.02,3906
7015,0.42,Ideal,F,VS1,61.4,57.0,4.78,4.83,2.95,1031
4931,0.3,Premium,F,VVS2,61.1,59.0,4.29,4.32,2.63,737
18638,0.9,Good,F,SI2,57.9,62.0,6.23,6.35,3.64,3470
12407,1.66,Premium,D,SI1,62.0,59.0,7.6,7.55,4.7,14354
16996,0.31,Premium,G,SI1,62.1,58.0,4.33,4.36,2.7,462
23365,1.51,Very Good,H,VVS2,63.1,56.0,7.33,7.28,4.61,9332
8565,1.27,Premium,I,SI1,60.9,59.0,6.94,6.99,4.24,5588
249,0.44,Good,E,VS2,59.0,64.0,5.01,4.94,2.93,1001
8963,1.03,Very Good,G,SI1,63.2,58.0,6.43,6.38,4.05,4764
23114,0.5,Good,E,SI1,63.7,56.0,5.06,5.02,3.21,1415
12805,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,633
22725,0.8,Very Good,J,VS1,63.4,56.0,5.9,5.87,3.73,2321
4000,0.35,Premium,H,VS2,59.6,62.0,4.62,4.57,2.74,709
12377,0.43,Ideal,G,VS1,61.9,55.0,4.84,4.86,3.0,943
15292,0.75,Ideal,F,SI1,62.3,57.0,5.82,5.77,3.61,2744
14801,0.51,Premium,D,VS2,61.1,59.0,5.16,5.12,3.14,1882
4981,0.7,Premium,E,SI1,60.5,58.0,5.74,5.77,3.48,2753
13301,0.61,Ideal,J,VS1,61.1,56.0,5.44,5.49,3.33,1569
19370,0.81,Ideal,E,SI1,62.4,57.0,5.92,5.97,3.71,3109
2242,1.31,Premium,H,VS2,62.1,58.0,7.01,6.86,4.31,6368
22954,0.3,Very Good,H,VVS2,63.1,60.0,4.28,4.24,2.69,776
2590,0.3,Premium,E,SI1,61.7,56.0,4.29,4.27,2.64,675
26063,0.7,Very Good,H,VVS2,62.6,57.0,5.63,5.65,3.53,2558
15540,0.91,Premium,H,VS2,62.5,59.0,6.19,6.09,3.84,4018
5147,1.31,Premium,J,VS2,62.0,59.0,7.04,6.97,4.34,6822
15498,0.28,Very Good,D,VVS1,60.3,62.0,4.22,4.24,2.55,596
6299,0.38,Premium,E,VS2,61.8,58.0,4.64,4.61,2.86,1112
22274,1.18,Premium,I,SI1,62.8,56.0,6.74,6.71,4.22,5088
14735,0.4,Premium,E,SI1,,59.0,4.69,4.64,2.93,945
22154,0.4,Very Good,D,VS2,60.8,59.0,4.71,4.77,2.88,868
23857,0.42,Ideal,G,VS2,60.8,57.0,4.82,4.85,2.94,847
12625,0.7,Ideal,H,VS1,61.0,56.0,5.75,5.79,3.51,3185
24898,1.51,Premium,I,SI2,60.4,56.0,7.4,7.36,4.46,7577
10134,1.08,Ideal,G,SI2,62.7,54.0,6.63,6.57,4.14,3825
23067,0.43,Very Good,F,VS2,61.1,57.0,4.86,4.9,2.98,905
12152,0.51,Ideal,D,VS2,61.9,56.0,5.14,5.11,3.17,1882
26480,0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
21803,0.3,Ideal,F,SI1,61.2,55.0,4.35,4.37,2.67,609
11839,0.43,Very Good,E,SI1,63.2,57.0,4.84,4.78,3.04,948
9232,0.9,Good,F,SI2,58.0,57.0,6.34,6.41,3.7,3770
5567,1.04,Ideal,G,VS1,62.3,56.0,6.45,6.49,4.03,7457
17848,0.31,Premium,H,VS2,58.9,61.0,4.46,4.43,2.62,586
11609,1.26,Ideal,G,VS1,61.6,56.0,7.03,6.96,4.31,9243
18698,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,13687
24764,0.7,Very Good,G,SI2,58.2,63.0,5.82,5.79,3.38,1790
23516,0.7,Premium,F,SI1,61.9,59.0,5.69,5.71,3.53,2401
9865,0.23,Premium,E,VVS1,60.8,56.0,3.99,3.94,2.41,640
3858,1.39,Ideal,F,SI2,62.2,56.0,7.2,7.15,4.46,5021
19936,0.29,Very Good,H,SI2,60.7,60.0,4.33,4.37,2.64,404
11019,0.3,Ideal,F,IF,61.3,56.0,4.33,4.35,2.66,886
14564,1.2,Very Good,I,SI1,62.4,59.0,6.73,6.79,4.22,5816
3478,0.31,Ideal,F,VVS1,60.7,56.0,4.4,4.37,2.66,878
1011,1.02,Fair,E,VS2,66.6,57.0,6.09,6.14,4.07,5350
5364,0.43,Good,F,VS1,63.4,57.0,4.76,4.8,3.03,943
20218,1.58,Premium,G,VS1,62.4,60.0,7.46,7.38,4.63,14451
18850,0.36,Ideal,E,VS2,61.2,56.0,4.59,4.63,2.82,789
8569,0.4,Ideal,F,VS1,61.8,55.0,4.76,4.78,2.95,971
6312,0.9,Good,G,VS2,63.6,59.0,6.1,6.04,3.86,4022
12426,0.53,Ideal,D,VS2,61.1,56.0,5.28,5.24,3.21,1825
24592,0.31,Premium,E,VS2,58.6,58.0,4.46,4.42,2.6,639
21659,1.05,Premium,H,SI1,59.5,58.0,6.69,6.61,3.96,4692
17049,0.3,Ideal,G,IF,62.3,56.0,4.31,4.32,2.69,863
935,0.38,Ideal,D,VVS2,60.7,55.0,4.69,4.71,2.85,1289
22889,0.9,Premium,D,SI1,61.5,58.0,6.21,6.15,3.8,4304
20722,1.01,Fair,F,SI2,65.3,59.0,6.28,6.24,4.09,4317
25172,0.62,Premium,G,SI1,59.3,58.0,5.6,5.56,3.31,1253
7198,1.56,Ideal,G,VVS2,62.5,55.0,7.39,7.45,4.64,15609
26231,1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
1344,0.53,Good,F,SI1,63.8,58.0,5.17,5.12,3.28,1363
11286,0.91,Premium,D,SI1,59.0,61.0,6.35,6.29,3.73,4663
8552,0.87,Ideal,H,VS2,61.7,57.0,6.14,6.09,3.77,3118
23303,0.3,Good,F,SI2,63.5,57.0,4.22,4.25,2.69,394
11728,1.2,Very Good,H,SI1,62.5,59.0,6.66,6.72,4.18,6019
24780,1.03,Premium,E,VS2,62.5,59.0,6.42,6.44,4.02,6072
26587,0.39,Ideal,F,VVS1,62.1,55.0,4.69,4.71,2.92,1124
25927,0.37,Very Good,E,VS2,63.0,58.0,4.53,4.58,2.87,811
1149,0.5,Ideal,E,VS2,60.6,59.0,5.1,5.2,3.12,1655
2955,0.29,Ideal,H,VS1,61.8,57.0,4.27,4.31,2.64,498
26328,0.34,Premium,I,VS2,61.8,58.0,4.51,4.48,2.78,612
471,1.28,Ideal,H,SI2,61.8,57.0,7.0,6.97,4.32,5676
15551,0.73,Very Good,E,SI2,63.2,60.0,5.76,5.71,3.62,2335
24767,0.74,Very Good,D,VS2,62.4,57.0,5.74,5.8,3.6,2906
19968,0.37,Ideal,H,IF,61.8,55.0,4.65,4.67,2.88,936
26942,0.35,Ideal,I,VS2,61.4,55.0,4.54,4.58,2.8,509
25899,0.36,Premium,F,SI1,,59.0,4.62,4.58,2.81,770
17524,0.33,Ideal,E,VS2,60.6,55.0,4.48,4.5,2.72,723
6007,1.41,Ideal,J,VS1,61.6,56.0,7.19,7.22,4.44,8275
19637,0.36,Ideal,J,SI1,62.3,53.0,4.59,4.62,2.87,439
25555,2.09,Premium,H,SI1,61.1,56.0,8.3,8.23,5.05,18559
15305,1.6,Very Good,H,SI1,63.1,58.0,7.45,7.39,4.68,10078
13739,0.73,Ideal,D,SI2,62.4,56.0,5.77,5.74,3.59,2707
24799,2.11,Very Good,D,SI2,60.9,60.0,8.21,8.28,5.02,18407
18290,1.04,Premium,F,VS2,61.9,58.0,6.55,6.51,4.04,6908
22989,0.7,Very Good,D,SI2,63.7,58.0,5.56,5.62,3.56,2104
20370,0.3,Premium,D,VS2,61.7,59.0,4.28,4.25,2.63,911
9361,1.02,Fair,H,I1,61.5,60.0,6.4,6.34,3.92,2999
8587,0.72,Good,I,VS2,60.1,60.5,5.76,5.85,3.48,2174
18758,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,443
22689,0.53,Ideal,E,SI2,63.0,57.0,5.16,5.13,3.24,1262
14919,0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57,2814
25392,0.3,Very Good,H,SI1,,62.0,4.24,4.3,2.63,421
21112,1.26,Very Good,G,SI1,61.7,60.0,6.85,6.9,4.24,6733
11009,0.3,Good,J,SI1,63.8,56.0,4.23,4.26,2.71,351
20411,0.34,Ideal,D,SI1,60.4,57.0,4.53,4.51,2.73,803
9546,0.3,Premium,H,VS1,61.3,58.0,4.32,4.29,2.64,675
177,0.71,Ideal,G,SI1,62.5,57.0,5.72,5.64,3.55,2215
10888,2.18,Premium,J,VS2,60.1,58.0,8.46,8.41,5.07,15465
7276,0.25,Ideal,G,SI1,62.3,53.0,4.06,4.09,2.54,363
15648,0.92,Ideal,D,SI2,61.9,55.0,6.24,6.27,3.87,5051
1624,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,7803
1237,1.08,Premium,F,SI2,60.2,59.0,6.65,6.6,3.99,4488
6336,0.55,Premium,G,VS2,62.3,56.0,5.29,5.24,3.28,1668
2235,0.55,Ideal,E,VS2,61.4,56.0,5.32,5.26,3.25,1792
5153,1.26,Ideal,E,SI2,61.0,57.0,7.03,6.97,4.27,6477
14848,0.31,Ideal,E,VS1,61.7,56.0,4.41,4.37,2.71,942
14241,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3198
17289,0.54,Ideal,E,SI1,61.5,55.0,5.24,5.26,3.23,1778
16997,1.0,Premium,E,I1,62.3,58.0,6.38,6.33,3.96,3136
2395,0.37,Ideal,F,VS2,61.1,57.0,4.67,4.63,2.84,957
14663,0.57,Premium,F,SI2,61.7,59.0,5.34,5.31,3.29,1176
14021,0.78,Very Good,H,SI2,62.9,55.0,5.83,5.87,3.68,2125
5919,1.51,Premium,I,SI2,62.6,59.0,7.31,7.28,4.57,7292
25194,0.44,Premium,E,VS1,60.7,58.0,4.91,4.88,2.97,1238
23314,0.71,Very Good,E,SI2,62.2,58.0,5.68,5.74,3.55,2238
2437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,14957
26425,1.03,Very Good,D,SI2,62.8,56.0,6.43,6.46,4.05,4679
19352,0.71,Good,E,SI1,65.9,57.0,5.51,5.57,3.65,2631
16187,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11220
24557,0.26,Premium,E,VS2,60.4,58.0,4.19,4.15,2.52,580
3747,1.51,Ideal,E,SI2,60.5,57.0,7.38,7.42,4.48,10935
9872,0.71,Premium,H,VS2,61.3,59.0,5.74,5.77,3.53,2363
7773,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3601
1328,0.9,Ideal,E,SI1,61.1,56.0,6.21,6.23,3.8,4854
6614,1.26,Very Good,G,VVS2,62.1,58.0,6.92,6.83,4.27,9158
7797,0.38,Premium,G,VS2,60.1,61.0,4.66,4.63,2.79,983
5736,2.02,Ideal,H,SI2,62.1,56.0,8.13,8.09,5.04,12485
19953,0.28,Ideal,E,VVS2,62.4,56.0,4.16,4.2,2.61,646
3277,1.12,Ideal,G,SI2,62.2,55.0,6.68,6.64,4.14,4955
2747,0.9,Very Good,D,SI1,60.9,57.0,6.22,6.26,3.8,4438
24146,1.43,Premium,D,VS2,62.6,59.0,7.19,7.21,4.51,13873
8295,0.38,Premium,G,SI1,,60.0,4.65,4.72,2.81,666
8084,1.6,Premium,E,SI2,59.4,59.0,7.61,7.55,4.5,10483
9854,1.5,Premium,G,VS1,62.7,58.0,7.25,7.3,4.56,14105
13215,0.41,Premium,F,SI2,60.3,58.0,4.86,4.82,2.92,907
16762,0.7,Fair,H,VS2,65.0,56.0,5.6,5.5,3.61,2268
13963,0.29,Ideal,E,VVS1,62.7,55.0,4.22,4.2,2.64,858
17220,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,1155
8012,0.78,Ideal,G,SI2,61.5,56.0,5.94,5.97,3.66,2706
3866,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,5831
16147,2.14,Premium,H,SI2,61.2,57.0,8.36,8.32,5.1,13421
9887,0.72,Very Good,E,SI1,62.9,54.0,5.72,5.76,3.61,2567
22825,0.63,Very Good,H,VS2,61.2,59.2,5.48,5.51,3.36,1640
26598,1.3,Good,D,SI2,57.1,63.0,7.22,7.27,4.14,6327
25264,0.7,Very Good,H,VS2,61.4,54.0,5.77,5.66,3.51,2138
14740,1.05,Very Good,I,VS2,63.1,58.0,6.47,6.42,4.07,4612
24136,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
269,1.17,Very Good,G,SI1,63.3,61.0,6.65,6.59,4.19,5025
519,0.32,Ideal,G,VVS1,60.3,58.0,4.44,4.48,2.69,779
7160,1.16,Ideal,G,SI2,61.9,56.0,6.77,6.73,4.18,4969
13087,0.34,Ideal,D,SI2,61.4,56.0,4.5,4.55,2.78,481
19238,0.71,Ideal,E,VS2,62.5,55.0,5.67,5.73,3.56,3247
6361,0.6,Ideal,H,SI1,61.4,55.0,5.46,5.49,3.36,1766
18492,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,6905
2359,1.5,Very Good,D,VS2,63.8,55.0,7.24,7.28,4.63,13629
6024,1.57,Premium,I,VS2,62.5,58.0,7.5,7.42,4.66,9847
7343,0.31,Ideal,D,VS2,62.5,56.0,4.31,4.36,2.71,734
11135,0.3,Ideal,G,SI1,61.8,56.0,4.34,4.37,2.69,477
14188,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,14588
19372,0.41,Ideal,G,VS2,61.6,54.0,4.81,4.84,2.97,900
938,0.41,Ideal,G,IF,62.4,54.0,4.77,4.82,2.99,1259
19647,0.52,Very Good,F,VS2,62.4,57.0,5.12,5.13,3.2,1607
3460,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,6223
13406,0.46,Very Good,G,VS1,62.8,57.0,4.92,4.83,3.06,1049
4966,0.9,Very Good,D,SI1,61.1,63.0,6.17,6.21,3.78,4068
14938,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,2839
2775,1.31,Premium,J,SI1,59.6,59.0,7.16,7.13,4.26,5876
16442,2.0,Fair,F,I1,66.1,57.0,7.84,7.7,5.14,6532
16420,1.21,Ideal,H,VS1,60.7,57.0,6.86,6.89,4.17,6834
3120,0.58,Premium,H,SI2,59.0,61.0,5.45,5.42,3.21,1066
8421,0.51,Ideal,G,VVS2,62.0,57.0,5.13,5.1,3.17,1842
1211,0.72,Ideal,E,SI1,61.3,56.0,5.77,5.81,3.55,2731
1086,0.56,Ideal,G,SI1,61.6,59.0,5.27,5.32,3.26,1755
13906,1.21,Premium,G,VS2,63.0,58.0,6.72,6.67,4.22,7318
16149,0.79,Ideal,E,SI1,62.0,57.0,5.92,5.96,3.68,3384
9596,0.33,Premium,I,VS2,61.1,59.0,4.4,4.44,2.7,463
6219,0.31,Ideal,H,SI1,61.8,54.0,4.34,4.36,2.69,464
8853,1.71,Premium,H,VS2,59.2,61.0,7.83,7.77,4.62,10084
3037,0.41,Premium,F,VVS2,61.6,59.0,4.73,4.79,2.93,951
21152,0.8,Good,E,SI2,61.4,59.0,5.94,6.01,3.67,2542
22612,0.9,Premium,H,VS1,63.0,62.0,6.09,6.0,3.81,3838
11005,1.5,Good,E,VS2,63.9,58.0,7.2,7.24,4.61,13899
20140,0.3,Ideal,F,VS1,62.2,56.0,4.31,4.34,2.69,621
24837,0.53,Good,E,SI2,57.9,58.0,5.34,5.39,3.11,1140
1770,0.38,Ideal,D,VVS2,61.3,56.0,4.63,4.73,2.87,1200
10326,1.2,Premium,F,SI2,61.9,59.0,6.86,6.74,4.21,5699
20832,1.02,Fair,J,SI2,65.0,59.0,6.34,6.24,4.08,3119
13760,0.53,Very Good,H,VVS2,61.3,61.0,5.15,5.2,3.17,1548
12629,0.61,Ideal,D,VS2,62.0,56.0,5.43,5.48,3.38,2202
14986,0.4,Very Good,H,SI1,62.6,57.0,4.66,4.7,2.93,666
7627,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
18043,1.33,Premium,G,VS1,62.7,58.0,7.01,6.96,4.38,9876
11675,0.5,Premium,E,VS2,61.4,58.0,5.12,5.07,3.13,1746
26182,0.7,Very Good,D,SI1,61.8,55.0,5.73,5.76,3.55,2726
3563,1.67,Very Good,J,SI1,62.3,59.0,7.59,7.63,4.74,7911
6660,0.56,Ideal,H,VVS1,60.0,56.0,5.37,5.4,3.23,1929
131,1.56,Premium,G,VS2,61.9,58.0,7.44,7.4,4.59,13299
14844,0.34,Premium,D,SI1,62.7,59.0,4.45,4.42,2.78,803
3221,2.0,Fair,H,SI1,65.1,56.0,7.86,7.77,5.09,14430
4881,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2376
4919,0.36,Ideal,E,VVS2,61.0,55.0,4.6,4.62,2.81,1131
1177,0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94,1399
5583,2.53,Premium,H,SI2,,59.0,8.9,8.82,5.29,17591
26463,1.01,Very Good,E,SI1,62.3,60.0,6.36,6.39,3.97,5224
1826,0.32,Ideal,E,VVS2,62.3,55.0,4.37,4.4,2.73,890
20152,1.52,Ideal,I,VS2,61.3,56.0,7.44,7.41,4.55,9278
12610,1.53,Premium,J,IF,61.1,58.0,7.41,7.45,4.54,9424
12370,0.32,Ideal,D,VS2,62.0,55.0,4.41,4.37,2.72,972
161,0.97,Ideal,G,SI2,62.7,57.0,6.31,6.28,3.95,4101
19080,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3648
23527,0.29,Ideal,J,VS1,61.8,56.0,4.23,4.26,2.62,435
18854,0.32,Ideal,D,SI2,59.5,57.0,4.5,4.47,2.67,612
13942,0.42,Premium,H,VVS2,62.4,57.0,4.83,4.78,3.0,984
10837,0.71,Premium,E,VS2,59.0,59.0,5.78,5.88,3.44,2711
1708,1.02,Ideal,F,SI2,62.1,56.0,6.44,6.41,3.99,4238
2217,1.01,Premium,H,SI1,62.5,59.0,6.44,6.33,3.99,4642
6330,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,6449
2996,0.55,Very Good,E,VS2,61.5,56.0,5.25,5.28,3.24,1786
11528,0.34,Premium,H,VVS2,61.4,58.0,4.5,4.46,2.75,880
399,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,959
11022,0.33,Ideal,I,IF,61.2,56.0,4.46,4.49,2.74,862
10964,0.33,Ideal,D,VS2,61.9,57.0,4.42,4.47,2.75,781
21251,0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
13431,1.23,Very Good,G,SI2,63.4,58.0,6.8,6.77,4.3,5550
10785,0.3,Ideal,I,VS1,62.5,54.0,4.29,4.32,2.69,473
20551,0.35,Ideal,I,VS2,62.5,57.0,4.53,4.5,2.82,630
6714,0.24,Very Good,F,VS2,61.9,59.0,3.98,4.0,2.47,419
3941,0.35,Very Good,D,SI2,62.4,57.0,4.47,4.5,2.8,487
17012,0.3,Ideal,I,VS2,61.6,57.0,4.28,4.33,2.65,438
16931,1.16,Good,F,SI2,63.7,63.0,6.55,6.63,4.2,4395
12115,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,911
21943,0.52,Ideal,G,VS2,61.2,56.0,5.16,5.2,3.17,1586
21333,0.8,Very Good,G,VS1,62.7,56.0,5.9,5.94,3.71,3673
24075,1.25,Ideal,J,VVS2,61.1,57.0,6.91,6.94,4.23,5975
5944,0.92,Premium,H,VS2,62.4,60.0,6.24,6.16,3.87,4451
11527,0.91,Premium,G,SI2,59.8,58.0,6.3,6.29,3.77,2813
11203,2.06,Ideal,J,SI2,,55.0,8.23,8.19,5.08,11337
16355,0.3,Premium,F,VVS2,61.6,58.0,4.35,4.28,2.66,945
9086,1.03,Premium,G,SI1,60.1,60.0,6.55,6.52,3.93,5581
450,0.91,Very Good,E,SI2,62.8,61.0,6.07,6.09,3.82,3703
20605,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,5026
15684,2.01,Premium,F,SI2,61.3,58.0,8.14,8.07,4.97,14067
22799,1.51,Very Good,H,SI1,60.6,59.0,7.41,7.45,4.5,10331
21057,1.06,Ideal,H,SI2,60.4,57.0,6.64,6.58,3.99,3799
19162,0.31,Premium,G,VS1,61.8,59.0,4.35,4.32,2.68,802
17645,0.42,Ideal,G,VS2,61.8,56.0,4.84,4.81,2.98,1087
24331,0.41,Ideal,E,SI2,61.2,56.0,4.81,4.84,2.95,760
8728,0.57,Ideal,H,VS2,61.5,57.0,5.35,5.38,3.3,1759
18476,0.51,Premium,I,VS2,62.9,55.0,5.12,5.08,3.21,1179
6607,0.76,Ideal,J,SI1,61.9,53.0,5.85,5.92,3.64,1859
26489,0.39,Ideal,E,VS1,60.8,56.0,4.74,4.77,2.89,914
6522,1.0,Fair,I,VS1,,49.0,6.43,6.39,4.1,3951
23971,0.36,Premium,E,VS2,60.3,59.0,4.64,4.58,2.78,1013
367,0.41,Ideal,D,VS2,61.7,56.0,4.81,4.78,2.96,1076
7808,0.36,Ideal,E,VS1,62.4,55.0,4.59,4.61,2.87,852
14222,0.34,Premium,I,VVS1,62.6,58.0,4.47,4.45,2.79,803
7560,1.12,Ideal,G,VVS2,62.0,55.0,6.67,6.69,4.14,8773
14674,0.9,Good,E,VS2,63.7,54.0,6.13,6.15,3.91,4770
19776,0.57,Ideal,G,VS1,59.3,57.0,5.42,5.45,3.23,1942
10388,2.0,Very Good,E,SI2,60.5,60.0,8.03,8.08,4.87,16064
1891,0.73,Very Good,F,SI1,61.4,56.0,5.81,5.86,3.58,2879
24091,0.3,Very Good,F,VVS1,61.6,59.0,4.29,4.33,2.66,832
5204,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8400
25764,1.62,Ideal,I,VS2,62.4,57.0,7.45,7.51,4.67,9604
5967,0.33,Premium,E,SI1,60.9,58.0,4.46,4.5,2.73,579
22255,1.5,Premium,I,SI1,62.3,58.0,7.33,7.22,4.53,6888
17093,1.0,Good,I,VS1,59.6,61.0,6.48,6.53,3.88,4624
7584,0.36,Very Good,E,SI1,60.8,59.0,4.56,4.59,2.78,631
15449,0.32,Ideal,E,SI1,61.8,55.0,4.45,4.42,2.74,720
1689,0.37,Ideal,G,VS2,61.6,55.0,4.63,4.65,2.86,851
6674,0.85,Good,J,SI1,59.2,64.0,6.13,6.17,3.64,2163
